18,66.62582508069806,648.7148852949737,728.8278604438462,1176.910425698931
19,31.62796963267778,560.0873998504528,158.2551511762296,720.485725043761
33,63.59591538742536,373.90326788088265,343.4637095614628,639.7647893220995
62,66.23456509986552,883.0787315935113,678.7493119659381,1178.5552206712955
114,63.30810299214169,568.395927761998,237.99135873185162,730.3021944940465
146,114.97040623679689,457.4960832144337,622.6509552294336,866.5372500695034
156,65.19721841597224,787.6263579709463,183.61769229505362,892.0958276130395
163,40.21625707921697,313.0255588918202,217.35832886656954,467.1199612198806
164,53.63509177708592,176.10202445368898,492.9164169771018,689.9362437273948
179,87.60095474682791,509.18911885373706,391.4581100598816,731.0699251549514
186,111.5846554689081,864.4207401083706,956.7390036661117,1492.61840904253
215,129.08650117946806,650.549854932061,787.6228360893209,1083.97201756539
225,42.445904859871696,710.9043908599672,107.13608691452023,742.5809281794158
227,196.2182113651311,846.1353388887189,823.7802498213453,1410.2090816341295
247,43.20365967176894,631.1886444599852,198.5908520482921,733.2406097376199
275,99.78722067722327,503.4317714537384,639.785964259104,954.6438999110622
311,111.39780790130736,621.8916776489694,622.2866984171122,1017.3052529799429
399,74.29043734970901,781.7350741660654,381.35135044891234,1030.7082519784544
421,52.184736029991775,936.277615277102,267.1587981989175,1108.2994410063966
432,62.47244155838541,836.0660971833443,311.96760241208585,1050.147438398999
442,43.186081798167805,678.4602496871778,220.14668842232877,845.0335086018745
459,43.89835616347809,334.44795788812996,261.86301504788537,537.0457220072811
492,67.21262265331205,1038.9406453741976,264.5745296516664,1186.8209805613662
507,214.00552023349044,217.3021618462665,847.476455007892,806.0559099387485
631,178.44007727083118,554.087424857098,821.5969194031591,1153.597232580635
707,38.91355881750282,805.6805582006896,73.66871327841247,842.524393169464
723,116.04931411598186,162.7026229317977,762.0370843329562,741.237581826898
1003,72.98027025967822,617.3536164764798,287.5513234093746,745.6709052509306
1065,74.5821870670711,872.7512061530582,344.2434332968513,1095.6448959276047
1136,138.75235917415563,840.3212257396317,755.3956348637455,1238.5411461027008
1187,90.88983287339104,644.379528817263,688.7628384886605,1154.9709659150867
1202,88.69178642171653,761.0902085170976,277.2532526740213,922.8020374292729
1216,104.79868561616958,647.6079894503581,658.1966835244508,1000.5528577467269
1263,79.1933850061743,762.1463705478982,814.8655539547613,1263.3208960275965
1279,106.18658774047307,187.44910978162534,837.9048509671405,695.9068641843339
1293,71.49189758274882,509.4760213522786,288.5449159680994,679.0538469603576
1306,42.85161466060407,418.1901806227543,287.96321051499956,611.3510241769101
1314,205.3457010518916,661.493025499375,900.0315822378968,1248.38900743868
1323,95.90259912992889,361.2242224135886,608.0170041314936,782.9903918866552
1364,112.85385602822146,432.2118671073062,744.7445179894861,994.1044670270661
1384,43.508614513176944,428.52125067355263,167.73341263701255,524.9160893443636
1406,56.94009256627008,728.0442993649763,292.8905777871733,970.1841975765099
1408,96.35529992622244,612.9775747527237,642.7396188819895,998.9618063498218
1425,67.61239838426944,794.2964320934806,167.31193530163836,878.8056218855205
1476,104.02163502129373,527.5907035187786,513.4958775427455,838.2497081312254
1508,85.41767531397842,814.8714907009023,408.490148622767,1137.6948226332013
1534,121.79611813425265,542.4140016977757,656.3416873975523,966.4150884523439
1542,64.38159109339469,813.1915581099372,511.4104958235364,1119.3942534526284
1565,63.502648780290045,708.6550180624948,219.36043312310045,839.7679230737223
1582,45.78315153619714,425.0946906318572,258.1507436015093,582.417593393062
1620,192.29628572300382,345.5414422500977,845.1102241967417,905.184470340033
1650,48.82238800600284,622.4295443910032,182.31542280258205,677.3278545108045
1729,114.48768501725726,556.0698458535996,695.169975304097,949.7683867889333
1748,71.46407758080385,465.2312381151343,472.1125924947603,779.7605492131343
1892,90.84560922230173,371.5313159702895,629.3719731403958,882.5930563768266
2075,101.67102267580775,183.84042406608623,703.3103784540765,666.8162183663505
2081,56.337433076109406,243.85626872173808,337.23107015934164,528.1122359353373
2226,78.42704880430544,953.0080196277967,378.6155469518511,1189.6142106146056
2276,34.80125635166559,789.2416122674971,140.55577492417373,919.6296792162713
2288,41.17067756082798,512.0545392882912,123.11863352477732,584.5036891068961
2381,26.8619484274752,229.0640321851956,733.0741507225933,903.6102398078929
2434,68.15178066172962,793.9959338065022,268.14235569655284,906.2696888920017
2440,125.26498226373367,506.56807493661927,605.5317571955808,855.8596441058338
2476,95.90259912992889,154.22706524667524,597.7979864119646,641.1467191894103
2513,42.251880424375415,533.1595756720453,170.4891840624103,609.647863178258
2528,85.03519710113154,409.34171214894087,409.5714886751556,635.8053528631273
2644,34.80125635166559,720.0857158368106,100.45731695805871,823.7249704973794
2669,100.34512350650968,502.0847131975536,602.7168230801778,954.6438999110622
2724,45.30208532614577,484.46945283281775,331.80637394113893,709.6770442634547
2740,144.27302501892555,348.89105209289573,759.4359470557102,693.9081786743858
2766,104.64270226752248,565.2517216520789,469.3296335920236,842.7311573648276
2807,66.46969947928382,994.434470786984,298.8002195270362,1180.662942482237
2869,35.31527619503287,511.50374699831315,65.22405338726414,531.9760688133683
2874,172.83206856730376,143.04440307059946,787.000935122388,764.7810012943884
2949,68.15178066172962,1016.9701693481768,268.14235569655284,1170.474577487239
3028,96.89365544840177,401.609943380426,691.3456098598027,866.0192667060886
3079,45.525613388844164,376.3269828263885,88.90401922110635,461.4283900187208
3110,73.15510693013827,649.3506876682121,473.04899460945535,981.2565549378371
3232,48.5663339820114,361.4026137042144,289.32295593190264,534.9596262934471
3252,113.23132582804499,818.1403702452769,724.6741185311985,1280.152453021908
3301,57.59721108595086,1013.4010698354717,186.17276784112755,1124.6804357453007
3357,38.1305900727038,705.0425381441138,87.30392293411676,726.8558772525419
3419,114.89440165373301,866.7708600767902,595.1510527838218,1147.3524009499838
3449,74.336626013844,766.4338926112498,614.1144380682905,1222.0739294525551
3665,70.7180064659408,872.7512061530582,332.5053682407952,1050.147438398999
3747,123.71142297629656,764.1875354849302,531.7821144631637,976.0153976196772
3769,146.13229173244918,280.53661647626404,762.8079969102017,805.9312327936844
3770,72.32835778901217,636.8112596235702,292.8246849278946,845.0335086018745
3864,96.35529992622244,273.99229730878767,677.151474483646,686.8898812279507
3895,123.98017688625912,140.28277918773088,749.5250749344384,709.1422744610433
4033,50.68725861142201,608.2743233999342,341.92793722917406,835.7286706885942
4034,69.54491663084055,453.2480990502974,306.8259321913068,659.3197742580173
4063,84.02763242221512,708.9873257475111,599.9218328230226,1173.5323427861647
4099,73.90049647198352,835.5153048933663,401.25135607474186,1147.6273436009144
4192,77.437796974131,743.7952245373651,751.0765625943942,1213.6082019091705
4195,71.5772332575498,1210.274293212581,326.8157948568686,1500.2992318233194
4294,280.3362709931043,588.7795812689423,806.6019895961545,1250.400915075129
4396,181.40596398373685,609.687492613509,915.3435375956865,1180.4327328300064
4462,72.78076154412456,1044.461604162467,389.4392471792451,1488.125586369443
4585,79.29094635793716,402.8286154038127,612.7105728079073,807.5832895280373
4592,45.12668821913128,897.8403787486773,72.14123204100251,918.5879895268633
4593,104.39350292387881,395.9289063683386,576.2134840940225,779.6014421627274
4625,31.629494241931248,614.5129045153064,71.70710148621995,632.1433812847434
4673,83.14960996910101,290.9277205266252,604.406613188799,704.8745185219997
4682,41.716266238427956,794.2964320934806,70.18821750592673,840.8194606994649
4693,91.8735470864473,640.7504610126277,494.5756583898464,1064.7432420800772
4724,57.59721108595086,537.8272288058763,252.72232894693923,659.0978047131827
4790,60.14306759402968,379.6750277060951,720.5365137431521,900.7081931433542
4997,68.45782699593394,1319.3482328442585,309.3305291831477,1566.0005448363122
5066,33.07227932796501,691.064206391624,53.52981805597304,684.4977158596993
5100,81.55671770841924,286.55509358785974,600.8857677471378,669.8723245735354
5142,103.736085986652,636.0909528009701,595.3309453656052,1042.9104580034484
5143,214.87498958433574,703.2995874596945,876.9590727659933,1152.791912641923
5225,60.63271597703356,530.284240556082,355.04114367506935,935.646270273643
5236,52.53723036737066,641.2075533335997,337.23107015934164,874.527021151784
5271,36.717657599869135,399.03370058117923,865.0092049705077,1008.5053196522013
5314,74.12321124971211,432.4484011219102,761.6358637819217,964.0157876927899
5332,133.30319310251997,683.1191456781426,774.1672325626486,1289.321309788493
